entry	name	class	displayed	equipmentset	level	qualty	requiredlevel	stackable	maxdurability	inventorytype	sockettype	allowableclass	useable	sellprice	damage	defense	states	spellid	spellcategory	spellcooldown	bonding	maxsoket	scriptname	questid	baserepaired	overdue_type	overdue_args	overdue_transform	enchant_ext
19100081	心元丹	0	19100080	0	50	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{magicdefense,1}]	0	0	0	2	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100090	准元丹	0	19100090	0	60	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{hitrate,1}]	0	0	0	0	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100091	准元丹	1	19100090	0	60	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{hitrate,1}]	0	0	0	2	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100100	凝元丹	0	19100100	0	60	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{dodge,1}]	0	0	0	0	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100101	凝元丹	0	19100100	0	60	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{dodge,1}]	0	0	0	2	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100110	暴元丹	0	19100110	0	70	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{criticalrate,1}]	0	0	0	0	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100111	暴元丹	0	19100110	0	70	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{criticalrate,1}]	0	0	0	2	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100120	煞元丹	0	19100120	0	70	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{criticaldestroyrate,1}]	0	0	0	0	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100121	煞元丹	0	19100120	0	70	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{criticaldestroyrate,1}]	0	0	0	2	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100130	韧元丹	0	19100130	0	70	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{toughness,1}]	0	0	0	0	0	item_add_role_attribute	0	0	0	[]	[]	[]
19100131	韧元丹	0	19100130	0	70	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{toughness,1}]	0	0	0	2	0	item_add_role_attribute	0	0	0	[]	[]	[]
19250530	仙门令	0	1600007	0	30	0	{30,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
19250531	仙门令	0	1600007	0	30	0	{30,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
19250540	黄金仙门令	0	1925540	0	1	0	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
19250541	黄金仙门令	0	1925540	0	1	0	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000001	1级灵石	0	1200100	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000002	1~2级灵石	0	1200040	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000003	1~3级灵石	0	1200080	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000004	40级紫色武器	0	1100301	0	40	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000005	50级紫色武器	0	1100401	0	50	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000006	60级紫色武器	0	1100501	0	65	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000007	70级紫色武器	0	1100601	0	75	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000008	40级封印武器	0	1100301	0	40	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000009	50级封印武器	0	1100401	0	50	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000010	60级封印武器	0	1100501	0	65	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000011	70级封印武器	0	1100601	0	75	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000012	40级紫色套装	0	1100308	0	35	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000013	50级紫色套装	0	1100408	0	55	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000014	60级紫色套装	0	1100508	0	70	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000015	70级紫色套装	0	1100608	0	80	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000016	金色破尘套装部位之1	0	1100308	0	40	0	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000017	50级金色套装	0	1100408	0	55	4	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000018	60级金色套装	0	1100508	0	70	4	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000019	70级金色套装	0	1100608	0	80	4	{1,100}	1	100	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	1	0	0	0	0	0	[]	[]	[]
20000020	挂售元宝	0	1901032	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000021	挂售钱币	0	2410024	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000022	金色破尘套装部位之一	0	1100308	0	40	4	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000023	40级封印副手装备	0	2404084	0	40	4	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000110	1级宝石原矿	0	1200100	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000120	2级宝石原矿	0	1200100	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000130	3级宝石原矿	0	1200100	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000140	4级宝石原矿	0	1200100	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000150	5级宝石原矿	0	1200100	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000160	6级宝石原矿	0	1200100	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000170	7级宝石原矿	0	1200100	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000180	8级宝石原矿	0	1200100	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
20000211	1级宝石原矿	0	1200100	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000221	2级宝石原矿	0	1200100	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000231	3级宝石原矿	0	1200100	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000241	4级宝石原矿	0	1200100	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000251	5级宝石原矿	0	1200100	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000261	6级宝石原矿	0	1200100	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000271	7级宝石原矿	0	1200100	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
20000281	8级宝石原矿	0	1200100	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
21000100	瑞兽熊猫召唤符	131	210000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[3]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000101	瑞兽熊猫召唤符	131	210000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[3]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000230	神秘驯鹿召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[21]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000231	神秘驯鹿召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[21]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000250	广寒宫玉兔召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
21000251	广寒宫玉兔召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
21000330	喵星人召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[8]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000331	喵星人召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[8]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000430	小妖精召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[12]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000431	小妖精召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[12]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000530	瑞兽熊猫召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[3]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000531	瑞兽熊猫召唤符	131	3101002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[3]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000630	紫府仙宠召唤符	131	210000	0	1	3	{1,100}	1	0	0	[]	0	0	100	{0,0,0}	{0,0,0}	[[2,14,18,10],[12,15,19,20],[6,16,8,21],[21,7,17,22]]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000631	紫府仙宠召唤符	131	210000	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[[2,14,18,10],[12,15,19,20],[6,16,8,21],[21,7,17,22]]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000720	阆苑仙宠召唤符	131	210000	0	1	2	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[[2,14,18,10],[12,15,19,20],[6,16,8,21],[21,7,17,22]]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000721	阆苑仙宠召唤符	131	210000	0	1	2	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[[2,14,18,10],[12,15,19,20],[6,16,8,21],[21,7,17,22]]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000830	地球宝宝召唤符	131	210000	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[[2024,2024,2024,2024],[2025,2025,2025,2025],[2026,2026,2026,2026],[2023,2023,2023,2023]]	0	0	0	0	0	item_obt_pet	0	0	0	[]	[]	[]
21000831	地球宝宝召唤符	131	210000	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[[2024,2024,2024,2024],[2025,2025,2025,2025],[2026,2026,2026,2026],[2023,2023,2023,2023]]	0	0	0	2	0	item_obt_pet	0	0	0	[]	[]	[]
21000840	布鲁召唤符	131	3100019	0	1	1	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
21000841	布鲁召唤符	131	3100019	0	1	1	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
21080000	凡品仙宠灵药	51	1400103	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{pet_happiness,10}]	0	0	0	0	0	item_feed_pet	0	0	0	[]	[]	[]
21080001	凡品仙宠灵药	51	1400103	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{pet_happiness,10}]	0	0	0	2	0	item_feed_pet	0	0	0	[]	[]	[]
21080100	中品仙宠灵药	51	1400104	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{pet_happiness,20}]	0	0	0	0	0	item_feed_pet	0	0	0	[]	[]	[]
21080101	中品仙宠灵药	51	1400104	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{pet_happiness,20}]	0	0	0	2	0	item_feed_pet	0	0	0	[]	[]	[]
21080200	上品仙宠灵药	51	1400105	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{pet_happiness,50}]	0	0	0	0	0	item_feed_pet	0	0	0	[]	[]	[]
21080201	上品仙宠灵药	51	1400105	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{pet_happiness,50}]	0	0	0	2	0	item_feed_pet	0	0	0	[]	[]	[]
22000000	仙术书残卷	0	1400045	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
22000001	仙术书残卷	0	1400045	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
22000110	一级命魂术	130	220001	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,1}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000111	一级命魂术	130	220001	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,1}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000120	二级命魂术	130	220001	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,2}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000121	二级命魂术	130	220001	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,2}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000130	三级命魂术	130	220001	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,3}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000131	三级命魂术	130	220001	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,3}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000140	四级命魂术	130	220001	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,4}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000141	四级命魂术	130	220001	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,4}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000150	五级命魂术	130	220001	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,5}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000151	五级命魂术	130	220001	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220001,5}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000210	一级近攻术	130	220002	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,1}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000211	一级近攻术	130	220002	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,1}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000220	二级近攻术	130	220002	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,2}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000221	二级近攻术	130	220002	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,2}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000230	三级近攻术	130	220002	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,3}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000231	三级近攻术	130	220002	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,3}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000240	四级近攻术	130	220002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,4}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000241	四级近攻术	130	220002	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,4}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000250	五级近攻术	130	220002	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,5}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000251	五级近攻术	130	220002	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220002,5}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000310	一级远攻术	130	220003	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,1}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000311	一级远攻术	130	220003	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,1}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000320	二级远攻术	130	220003	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,2}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000321	二级远攻术	130	220003	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,2}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000330	三级远攻术	130	220003	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,3}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000331	三级远攻术	130	220003	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,3}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000340	四级远攻术	130	220003	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,4}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000341	四级远攻术	130	220003	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,4}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000350	五级远攻术	130	220003	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,5}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000351	五级远攻术	130	220003	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220003,5}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000410	一级魔攻术	130	220004	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,1}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000411	一级魔攻术	130	220004	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,1}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000420	二级魔攻术	130	220004	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,2}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000421	二级魔攻术	130	220004	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,2}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000430	三级魔攻术	130	220004	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,3}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000431	三级魔攻术	130	220004	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,3}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000440	四级魔攻术	130	220004	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,4}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000441	四级魔攻术	130	220004	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,4}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000450	五级魔攻术	130	220004	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,5}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000451	五级魔攻术	130	220004	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220004,5}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000510	一级近防术	130	220005	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,1}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000511	一级近防术	130	220005	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,1}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000520	二级近防术	130	220005	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,2}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000521	二级近防术	130	220005	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,2}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000530	三级近防术	130	220005	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,3}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000531	三级近防术	130	220005	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,3}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000540	四级近防术	130	220005	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,4}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000541	四级近防术	130	220005	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,4}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000550	五级近防术	130	220005	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,5}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000551	五级近防术	130	220005	0	1	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220005,5}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000610	一级远防术	130	220006	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220006,1}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000611	一级远防术	130	220006	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220006,1}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
22000620	二级远防术	130	220006	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220006,2}]	0	0	0	0	0	item_skill_book	0	0	0	[]	[]	[]
22000621	二级远防术	130	220006	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{skill_book,220006,2}]	0	0	0	2	0	item_skill_book	0	0	0	[]	[]	[]
