id	name	level	npcflags	hpmax	mpmax	attacktype	power	commoncool	immunes	hitrate	dodge	criticalrate	criticaldestroyrate	toughness	debuff_resist	walkspeed	runspeed	exp	min_money	max_money	skills	skillrates	defense	hatredratio	alert_radius	bounding_radius	script_hatred	script_skill	displayid	walkdelaytime	faction	death_share	script_baseattr
1701404	防御魔晶	58	2	7614	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,14}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701405	爆炸魔晶	58	2	7614	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,14}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701408	爆炸天符	53	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,14}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701409	攻击天符	53	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,14}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701410	防御天符	53	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,14}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701411	遮天（BOSS）	54	2	262150	100	2	1257	1500	{0,0,0}	1521	322	388	662	353	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1701501	赤眼魔	60	2	69093	0	2	1495	1500	{0,0,0}	1468	592	576	1026	550	{0,0,0,0,0}	4	7	630	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000049	4000	4	0	[]
1701502	独角大王（BOSS）	61	2	515436	0	1	2174	1500	{0,0,0}	1484	609	2015	1040	565	{0,0,0,0,0}	4	7	4612	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000049	4000	4	0	[]
1701503	攻击魔晶	60	2	8983	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,15}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701504	防御魔晶	60	2	8983	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,15}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701505	爆炸魔晶	60	2	8983	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,15}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701508	爆炸天符	54	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,15}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701509	攻击天符	54	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,15}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701510	防御天符	54	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,15}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701601	梦奴	62	2	85484	0	3	1617	1500	{0,0,0}	1514	640	620	1070	595	{0,0,0,0,0}	4	7	744	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	430000001	4000	4	0	[]
1701602	梦妖	63	2	92700	0	2	1835	1500	{0,0,0}	1530	657	632	1082	610	{0,0,0,0,0}	4	7	794	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000030	4000	4	0	[]
1701603	攻击魔晶	62	2	10201	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,16}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701604	防御魔晶	62	2	10201	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,16}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701605	爆炸魔晶	62	2	10201	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,16}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701608	爆炸天符	55	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,16}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701609	攻击天符	55	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,16}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701610	防御天符	55	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,16}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701611	梦魇（BOSS）	55	2	370442	100	3	1532	1500	{0,0,0}	1279	396	399	849	365	{0,0,0,0,0}	4	7	4158	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000048	4000	4	0	[]
1701701	蔓藤魔花	64	2	91953	0	1	2085	1500	{0,0,0}	1560	688	662	1112	640	{0,0,0,0,0}	4	7	768	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	411000098	4000	4	0	[]
1701702	荼毒花妖	65	2	99536	0	3	2324	1500	{0,0,0}	1575	705	675	1125	654	{0,0,0,0,0}	4	7	819	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000008	4000	4	0	[]
1701703	攻击魔晶	64	2	11506	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,17}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701704	防御魔晶	64	2	11506	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,17}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701705	爆炸魔晶	64	2	11506	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,17}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701708	爆炸天符	56	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,17}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701709	攻击天符	56	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,17}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701710	防御天符	56	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,17}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701711	花飘飘（BOSS）	60	2	515436	100	2	2174	1500	{0,0,0}	1484	609	2015	1040	565	{0,0,0,0,0}	4	7	4612	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000049	4000	4	0	[]
1701801	蜃气妖	66	2	97880	0	2	2580	1500	{0,0,0}	1592	722	691	1141	671	{0,0,0,0,0}	4	7	792	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000011	4000	4	0	[]
1701802	蜃气妖王（BOSS）	67	2	727208	0	1	2659	1500	{0,0,0}	1610	741	706	1156	687	{0,0,0,0,0}	4	7	5789	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411830602	4000	4	0	[]
1701803	攻击魔晶	66	2	12596	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,18}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701804	防御魔晶	66	2	12596	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,18}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701805	爆炸魔晶	66	2	12596	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,18}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701808	爆炸天符	57	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,18}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701809	攻击天符	57	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,18}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701810	防御天符	57	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,18}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701901	勾魂冥狼	68	2	144827	0	3	2839	1500	{0,0,0}	1642	2576	737	1187	720	{0,0,0,0,0}	4	7	1102	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000037	4000	4	0	[]
1701902	摄魄恶狼	69	2	66289	0	2	2919	1500	{0,0,0}	1659	793	1859	1202	736	{0,0,0,0,0}	4	7	497	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000036	4000	4	0	[]
1701903	攻击魔晶	68	2	14581	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,19}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701904	防御魔晶	68	2	14581	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,19}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701905	爆炸魔晶	68	2	14581	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,19}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701908	爆炸天符	58	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,19}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701909	攻击天符	58	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,19}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701910	防御天符	58	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,19}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701911	妖狼·吞天（BOSS）	65	2	635962	100	3	2571	1500	{0,0,0}	1484	609	2015	1040	565	{0,0,0,0,0}	4	7	4612	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000049	4000	4	0	[]
1702001	无魂鬼	70	2	241338	0	1	3700	1500	{0,0,0}	1869	1013	947	1397	941	{0,0,0,0,0}	4	7	1512	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000030	4000	4	0	[]
1702002	无魄鬼	71	2	55175	0	3	3805	1500	{0,0,0}	1891	1036	966	1416	961	{0,0,0,0,0}	4	7	341	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000008	4000	4	0	[]
1702003	攻击魔晶	70	2	15853	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,20}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702004	防御魔晶	70	2	15853	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,20}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702005	爆炸魔晶	70	2	15853	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,20}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702008	爆炸天符	59	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,20}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702009	攻击天符	59	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,20}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1702010	防御天符	59	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,20}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1702011	夺魂（BOSS）	70	2	727208	100	12	2659	1500	{0,0,0}	1610	741	706	1156	687	{0,0,0,0,0}	4	7	5789	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411830602	4000	4	0	[]
1702101	刀奴	72	2	159421	0	2	3910	1500	{0,0,0}	1912	1058	986	1436	982	{0,0,0,0,0}	4	7	972	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	430000002	4000	4	0	[]
1702102	刀魔（BOSS）	73	2	1178717	0	1	4014	1500	{0,0,0}	1933	1081	1004	1454	1002	{0,0,0,0,0}	4	7	7096	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000046	4000	4	0	[]
1702103	攻击魔晶	72	2	17146	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,21}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702104	防御魔晶	72	2	17146	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,21}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702105	爆炸魔晶	72	2	17146	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,21}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702108	爆炸天符	60	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,21}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702109	攻击天符	60	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,21}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1702110	防御天符	60	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,21}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1702201	金甲虾兵	74	2	186654	0	3	4120	1500	{0,0,0}	1954	1103	1024	1474	1023	{0,0,0,0,0}	4	7	1110	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000009	4000	4	0	[]
1702202	巨钳蟹将	75	2	213550	0	2	4371	1500	{0,0,0}	1995	3151	1062	1512	1063	{0,0,0,0,0}	4	7	1215	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	411000097	4000	4	0	[]
1702203	攻击魔晶	74	2	18501	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,22}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702204	防御魔晶	74	2	18501	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,22}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702205	爆炸魔晶	74	2	18501	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,22}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702208	爆炸天符	61	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,22}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702209	攻击天符	61	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,22}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1702210	防御天符	61	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,22}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1702211	恶蛟·蟠谀（BOSS）	73	2	1178717	100	3	4014	1500	{0,0,0}	1933	1081	1004	1454	1002	{0,0,0,0,0}	4	7	7096	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000046	4000	4	0	[]
1702301	狮奴	76	2	202574	0	1	4480	1500	{0,0,0}	2016	1168	1082	1532	1084	{0,0,0,0,0}	4	7	1140	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000045	4000	4	0	[]
1702302	雪狮精	77	2	224236	0	3	4589	1500	{0,0,0}	2038	1191	1101	1551	1104	{0,0,0,0,0}	4	7	1247	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000030	4000	4	0	[]
1702303	攻击魔晶	76	2	21153	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,23}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702304	防御魔晶	76	2	21153	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,23}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702305	爆炸魔晶	76	2	21153	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,23}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702308	爆炸天符	62	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,23}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702309	攻击天符	62	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,23}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1702310	防御天符	62	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,23}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1702401	月魂师	78	2	212348	0	2	4709	1500	{0,0,0}	2055	1209	1117	1567	1121	{0,0,0,0,0}	4	7	1170	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	430000003	4000	4	0	[]
1702402	啸月（BOSS）	79	2	1562965	0	1	4828	1500	{0,0,0}	2073	1228	1132	1582	1137	{0,0,0,0,0}	4	7	8532	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	430000004	4000	4	0	[]
1702403	攻击魔晶	78	2	22883	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,24}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702404	防御魔晶	78	2	22883	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,24}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702405	爆炸魔晶	78	2	22883	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,24}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702408	爆炸天符	63	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,24}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702409	攻击天符	63	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,24}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1702410	防御天符	63	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,24}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1702501	逆鳞	80	2	221745	0	3	4947	1500	{0,0,0}	2090	1246	1148	1598	1154	{0,0,0,0,0}	4	7	1200	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000029	4000	4	0	[]
1702503	攻击魔晶	80	2	24580	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000001,25}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702504	防御魔晶	80	2	24580	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000002,25}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702505	爆炸魔晶	80	2	24580	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000003,25}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702508	爆炸天符	64	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,25}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702601	冰凤	82	2	231182	0	2	5191	1500	{0,0,0}	2125	1283	1179	1629	1187	{0,0,0,0,0}	4	7	1230	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	440000006	4000	4	0	[]
1702602	妖鸾（BOSS）	86	2	1834914	100	1	5803	1500	{0,0,0}	2215	1377	1261	1711	1273	{0,0,0,0,0}	4	7	9288	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	411100050	4000	4	0	[]
1702602	雪姬（BOSS）	79	2	1562965	100	3	4828	1500	{0,0,0}	2073	1228	1132	1582	1137	{0,0,0,0,0}	4	7	8532	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	430000004	4000	4	0	[]
1702603	攻击魔晶	82	2	26341	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000001,26}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702604	防御魔晶	82	2	26341	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000002,26}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702605	爆炸魔晶	82	2	26341	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000003,26}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702608	爆炸天符	65	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,26}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702701	傀儡	84	2	249450	0	1	5633	1500	{0,0,0}	2180	1340	1230	1680	1240	{0,0,0,0,0}	4	7	1260	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000028	4000	4	0	[]
1702702	傀儡师（BOSS）	86	2	1834914	0	3	5803	1500	{0,0,0}	2215	1377	1261	1711	1273	{0,0,0,0,0}	4	7	9288	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	411100050	4000	4	0	[]
1702703	攻击魔晶	84	2	29782	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000001,27}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702704	防御魔晶	84	2	29782	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000002,27}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702705	爆炸魔晶	84	2	29782	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000003,27}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702708	爆炸天符	66	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,27}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702801	雪怪	88	2	85952	0	2	5923	1500	{0,0,0}	2250	1414	1292	1742	1306	{0,0,0,0,0}	4	7	440	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	440000009	4000	4	0	[]
1702803	攻击魔晶	88	2	32493	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000001,28}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702804	防御魔晶	88	2	32493	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000002,28}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1702805	爆炸魔晶	88	2	32493	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000003,28}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702808	爆炸天符	67	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,28}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1702901	鬼将	89	2	86472	0	1	5984	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	7	445	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000011	4000	4	0	[]
1702902	阿修罗（BOSS）	89	2	1867796	100	3	5984	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	7	9612	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411110050	4000	4	0	[]
1702903	攻击魔晶	89	2	33122	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000001,29}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1702904	防御魔晶	89	2	33122	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000002,29}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
